"nom_amenageur","siren_amenageur","contact_amenageur","nom_operateur","contact_operateur","telephone_operateur","nom_enseigne","id_station_itinerance","id_station_local","nom_station","implantation_station","adresse_station","code_insee_commune","coordonneesXY","nbre_pdc","id_pdc_itinerance","id_pdc_local","puissance_nominale","prise_type_ef","prise_type_2","prise_type_combo_ccs","prise_type_chademo","prise_type_autre","gratuit","paiement_acte","paiement_cb","paiement_autre","tarification_eur_kWh","condition_acces","reservation","horaires","accessibilite_pmr","restriction_gabarit","station_deux_roues","raccordement","num_pdl","date_mise_en_service","observations","date_maj","cable_t2_attache","last_modified","datagouv_dataset_id","datagouv_resource_id","datagouv_organization_or_owner","created_at","consolidated_longitude","consolidated_latitude","consolidated_code_postal","consolidated_commune","consolidated_is_lon_lat_correct","consolidated_is_code_insee_verified","consolidated_is_code_insee_modified"
"MAZDA EPINAL ","833702582","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","MAZDA EPINAL","FRZMAE22AC49607","49607","mazda epinal droite","Parking public","40 avenue du rose poirier 88000 épinal","88160","[6.462146, 48.204388]","1","FRZMAE22AC49607","49607","22","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","0","Accès libre","FALSE","mo-fr 09:00-12:00,mo-fr 14:00-19:00,sa 09:00-18:00","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2020-12-03","inconnu","2020-12-03","inconnu","2024-12-06T06:45:28.039000+00:00","62a9a119f8795c901b9d0864","c6f406ae-1209-4d5d-b7c2-fc2eaee20912","zeborne","2022-06-15T11:06:33.764000+00:00","6.462146","48.204388","88000","Épinal","TRUE","TRUE","FALSE"
"MAZDA - BOURGES","812806461","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","MAZDA - BOURGES","FRZMAE22AC49606","49606","mazda - bourges - 22kw ac ","Parking privé à usage public","324 avenue du général de gaulle 18000 bourges","18033","[2.4149303, 47.1112893]","1","FRZMAE22AC49606","49606","22","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","0","Accès libre","TRUE","mo-fr 08:00-19:00,sa 09:00-18:00","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2020-12-03","inconnu","2020-12-03","inconnu","2024-12-06T06:49:38.901000+00:00","630337aa5cd1d6ba7d6e8b07","99bb35db-f6b1-44ce-9443-8b343691328e","zeborne","2022-08-22T10:00:42.436000+00:00","2.4149303","47.1112893","18000","Bourges","TRUE","TRUE","FALSE"
"MAZDA LYON SUD","968504480","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","MAZDA LYON SUD","FRZMAE22AC49605","49605","mazda - venissieux lyon sud - 22kw ac ","Parking public","96 rue marietton 69009 lyon","69123","[4.871622, 45.719162]","1","FRZMAE22AC49605","49605","22","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","0","Accès libre","TRUE","mo-fr 08:00-19:00,sa 09:00-18:00","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2020-12-03","inconnu","2020-12-03","inconnu","2024-12-06T06:44:48.986000+00:00","62de65b1c56ef6de8a07e846","dd0ca8ca-4b48-4365-8fe5-7af605fba3f0","zeborne","2022-07-25T11:43:13.819000+00:00","4.871622","45.719162","69009","Lyon","FALSE","TRUE","FALSE"
"SIRUFO ESSERT - MAZDA BELFORT ","401060496","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","SIRUFO ESSERT - MAZDA BELFORT ","FRZMAE22AC49591","49591"," mazda - belfort denney - 22kw ac ","Parking public","57 avenue d'alsace 90160 denney","90034","[6.8932515, 47.6515701]","1","FRZMAE22AC49591","49591","17","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","0","Accès libre","FALSE","mo-fr 08:00-19:00,sa 09:00-17:00","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2020-12-03","inconnu","2020-12-03","inconnu","2024-12-06T06:44:25.528000+00:00","62c6c3d7bb0d97279738b7ec","77350255-a5d9-4445-92a9-4035ec603262","zeborne","2022-07-07T13:30:32.254000+00:00","6.8932515","47.6515701","90160","Denney","TRUE","TRUE","FALSE"
"ALESSANDRIA AUTOS - MAZDA GRENOBLE","400447710","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","ALESSANDRIA AUTOS - MAZDA GRENOBLE","FRZMAE22AC49590","49590","mazda - grenoble (fontaine) droite- 22kw","Parking public","27 boulevard paul langevin 38600 fontaine","38169","[5.679598, 45.191796]","1","FRZMAE22AC49590","49590","22","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","0","Accès libre","TRUE","mo-fr 08:00-19:00,sa 09:00-18:00","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2020-12-03","inconnu","2020-12-03","inconnu","2024-12-06T06:44:24.674000+00:00","62c6ba57f893208d377d1073","ffe4a3d5-0e14-4836-a50c-db4b427a7852","zeborne","2022-07-07T12:49:59.873000+00:00","5.679598","45.191796","38600","Fontaine","TRUE","TRUE","FALSE"
"MAZDA EPINAL ","833702582","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","MAZDA EPINAL","FRZMAE22AC49587","49587","mazda epinal gauche ","Parking public","40 avenue du rose poirier 88000 épinal","88160","[6.462146, 48.204388]","1","FRZMAE22AC49587","49587","22","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","0","Accès libre","TRUE","mo-fr 09:00-12:00,mo-fr 14:00-19:00,sa 09:00-18:00","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2020-12-03","inconnu","2020-12-03","inconnu","2024-12-06T06:45:28.039000+00:00","62a9a119f8795c901b9d0864","c6f406ae-1209-4d5d-b7c2-fc2eaee20912","zeborne","2022-06-15T11:06:33.764000+00:00","6.462146","48.204388","88000","Épinal","TRUE","TRUE","FALSE"
"MAZDA BRIE COMTE ROBERT - ZELUS AUTOMOBILES ","785550138","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","MAZDA BRIE COMTE ROBERT - ZELUS AUTOMOBILES ","FRZMAE22AC49577","49577","mazda - brie comte robert - 22kw ac","Parking public","70 rue du général leclerc 77170 brie-comte-robert","77053","[2.6060341, 48.697317]","1","FRZMAE22AC49577","49577","22","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","0","Accès libre","TRUE","mo-fr 08:30-19:00,sa 09:00-18:30","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2020-12-03","inconnu","2020-12-03","inconnu","2024-12-06T06:44:25.096000+00:00","62c6c0657e924ef6c89f759d","e3f8e8ac-9920-4e79-8d9f-43b08a40545c","zeborne","2022-07-07T13:15:49.549000+00:00","2.6060341","48.697317","77170","Brie-Comte-Robert","TRUE","TRUE","FALSE"
"CENTRAL AUTO - MAZDA BREST","780096376","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","CENTRAL AUTO - MAZDA BREST","FRZMAE22AC49575","49575","mazda - brest - 22kw ac ","Parking public","angle rue r desfosses et g bell 29200 brest","29019","[-4.47419, 48.427342]","1","FRZMAE22AC49575","49575","22","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","0","Accès libre","TRUE","mo-fr 09:00-19:00,sa 09:00-18:00","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2020-12-03","inconnu","2020-12-03","inconnu","2024-12-06T06:44:19.825000+00:00","62d1550f7c3729d442b96255","cc5d199a-00e0-405b-938a-32df01185b64","zeborne","2022-07-15T13:52:48.060000+00:00","-4.47419","48.427342","29200","Brest","TRUE","TRUE","FALSE"
"GARAGE DE BRETAGNE - MAZDA ALENÇON","342913449","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","GARAGE DE BRETAGNE - MAZDA ALENÇON","FRZMAE22AC49545","49545","mazda - alençon - 22kw ac ","Parking public","151 rue de bretagne 61000 alençon","61001","[0.071825, 48.432196]","1","FRZMAE22AC49545","49545","22","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","0","Accès libre","TRUE","mo-sa 08:00-18:00","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2020-12-03","inconnu","2020-12-03","inconnu","2024-12-06T06:44:39.366000+00:00","62fe15bebcdb5dda421969a9","cb8709e9-9443-498b-b0f0-59e488133509","zeborne","2022-08-18T12:34:38.615000+00:00","0.071825","48.432196","61000","Alençon","TRUE","TRUE","FALSE"
"CENTRAL AUTO - MAZDA BREST","780096376","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","CENTRAL AUTO - MAZDA BREST","FRZMAE22AC49544","49544","mazda - brest - 22kw ac ","Parking public","angle rue r desfosses et g bell 29200 brest","29019","[-4.47419, 48.427342]","1","FRZMAE22AC49544","49544","22","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","0","Accès libre","TRUE","mo-fr 08:30-19:00,sa 09:00-18:00","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2020-12-03","inconnu","2020-12-03","inconnu","2024-12-06T06:44:19.825000+00:00","62d1550f7c3729d442b96255","cc5d199a-00e0-405b-938a-32df01185b64","zeborne","2022-07-15T13:52:48.060000+00:00","-4.47419","48.427342","29200","Brest","TRUE","TRUE","FALSE"
"ALESSANDRIA AUTOS - MAZDA GRENOBLE","400447710","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","ALESSANDRIA AUTOS - MAZDA GRENOBLE","FRZMAE22AC49521","49521","mazda - grenoble (fontaine) gauche - 22kw ","Parking public","27 boulevard paul langevin 38600 fontaine	","38169","[5.679598, 45.191796]","1","FRZMAE22AC49521","49521","22","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","0","Accès libre","TRUE","mo-fr 08:00-19:00,sa 09:00-18:00","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2020-12-02","inconnu","2020-12-02","inconnu","2024-12-06T06:44:24.674000+00:00","62c6ba57f893208d377d1073","ffe4a3d5-0e14-4836-a50c-db4b427a7852","zeborne","2022-07-07T12:49:59.873000+00:00","5.679598","45.191796","38600","Fontaine","TRUE","TRUE","FALSE"
"MAZDA - SAINT-ETIENNE ","501208680","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","MAZDA - SAINT-ETIENNE","FRZMAE22AC49430","49430","mazda - saint-etienne - 22kw ac","Parking public","17/19 rue gustave delory 42000 saint etienne","42218","[4.3993781, 45.4626965]","1","FRZMAE22AC49430","49430","22","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","0","Accès libre","TRUE","mo-fr 08:30-12:00,mo-fr 14:00-19:00,sa 09:00-18:30","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2020-12-01","inconnu","2020-12-01","inconnu","2024-12-06T06:45:08.692000+00:00","628e3cdb9ca333323ae59545","6a81494a-2a94-4cb0-a837-31759fe65e6c","zeborne","2022-05-25T16:27:39.881000+00:00","4.3993781","45.4626965","inconnu","Saint-Étienne","TRUE","TRUE","FALSE"
"ZEN & MOTION - MAZDA LIMOGES","394083984","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","ZEN & MOTION - MAZDA LIMOGES","FRZMAE22AC135128","135128","mazda - limoges - 22kw ac ","Parking public","34 avenue louis armand 87280 limoges","87085","[1.269016, 45.868052]","1","FRZMAE22AC135128","135128","22","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","0","Accès libre","TRUE","mo-fr 08:30-19:00,sa 09:00-18:00","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2022-05-30","inconnu","2022-05-30","inconnu","2024-12-06T06:44:23.333000+00:00","62c5b5f29b4741d365f51f77","647f7d69-4563-402c-8d97-4e542ae08aca","zeborne","2022-07-06T18:18:59.195000+00:00","1.269016","45.868052","inconnu","Limoges","TRUE","TRUE","FALSE"
"LITTORAL VENDEE AUTOMOBILES - MAZDA LA ROCHE SUR YON ","539245803","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","LITTORAL VENDEE AUTOMOBILES - MAZDA LA ROCHE SUR YON","FRZMAE22AC131655","131655","mazda - la roche sur yon - 22kw ac ","Parking public","112 rue du clair bocage 85000 mouilleron-le-captif","85155","[-1.430464, 46.708982]","1","FRZMAE22AC131655","131655","22","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","0","Accès libre","TRUE","mo-fr 08:00-19:00,sa 09:00-18:00","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2022-05-13","inconnu","2022-05-13","inconnu","2024-12-06T06:44:40.062000+00:00","62fe2be408bca48c83c59235","4e01e463-dcdf-43c2-815e-ca711fc29d5a","zeborne","2022-08-18T14:09:08.761000+00:00","-1.430464","46.708982","85000","Mouilleron-le-Captif","TRUE","TRUE","FALSE"
"KIA - HÉROUVILLE-SAINT-CLAIR","538798570","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","KIA - HÉROUVILLE-SAINT-CLAIR","FRZKAE24DC37830","37830","kia - hérouville-saint-clair - 24kw dc ","Parking public","24 rue marie curie 14200 hérouville-saint-clair","14327","[-0.347742, 49.214436]","1","FRZKAE24DC37830","37830","24","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","0","Accès libre","TRUE","mo-fr 08:30-12:30,mo-fr 14:00-19:00,sa 09:00-18:00","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2020-08-17","inconnu","2020-08-17","inconnu","2024-12-06T06:45:27.517000+00:00","62a99a3e8cb42d491a384dbf","b50d7e68-339d-4dfb-9999-6f3b2be901cb","zeborne","2022-06-15T10:37:18.718000+00:00","-0.347742","49.214436","14200","Hérouville-Saint-Clair","TRUE","TRUE","FALSE"
"KIA - HÉROUVILLE-SAINT-CLAIR","538798570","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","KIA - HÉROUVILLE-SAINT-CLAIR","FRZKAE22AC37831","37831","kia - hérouville-saint-clair - 22kw ac ","Parking public","24 rue marie curie 14200 hérouville-saint-clair","14327","[-0.347742, 49.214436]","1","FRZKAE22AC37831","37831","22","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","0","Accès libre","TRUE","mo-fr 08:30-12:30,mo-fr 14:00-19:00,sa 09:00-18:00","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2020-08-17","inconnu","2020-08-17","inconnu","2024-12-06T06:45:27.517000+00:00","62a99a3e8cb42d491a384dbf","b50d7e68-339d-4dfb-9999-6f3b2be901cb","zeborne","2022-06-15T10:37:18.718000+00:00","-0.347742","49.214436","14200","Hérouville-Saint-Clair","TRUE","TRUE","FALSE"
"INTERMARCHÉ CONTACT MARCHAUX ET DRIVE - SEMMAX","808872097","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","INTERMARCHÉ CONTACT MARCHAUX ET DRIVE - SEMMAX","FRZIME22AC87473","87473"," intermarché - marchaux - 22kw ac ","Parking public","rue de la grappe 25640 marchaux-chaudefontaine","25368","[6.1299419, 47.3207567]","1","FRZIME22AC87473","87473","22","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","0","Accès libre","FALSE","mo-su 00:00-23:59","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2020-11-18","inconnu","2020-11-18","inconnu","2024-12-06T06:45:25.905000+00:00","62a3262235ccb34401fe81f0","1cb4a46a-d112-4be1-b58e-e95bf4138bfe","zeborne","2022-06-10T13:08:19.033000+00:00","6.1299419","47.3207567","25640","Marchaux-Chaudefontaine","TRUE","TRUE","FALSE"
"INTERMARCHÉ CONTACT MARCHAUX ET DRIVE - SEMMAX","808872097","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","INTERMARCHÉ CONTACT MARCHAUX ET DRIVE - SEMMAX","FRZIME22AC87472","87472","intermarché - marchaux - 22kw ac ","Parking public","rue de la grappe 25640 marchaux-chaudefontaine","25368","[6.1299419, 47.3207567]","1","FRZIME22AC87472","87472","22","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","0","Accès libre","FALSE","mo-su 00:00-23:59","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2020-11-18","inconnu","2020-11-18","inconnu","2024-12-06T06:45:25.905000+00:00","62a3262235ccb34401fe81f0","1cb4a46a-d112-4be1-b58e-e95bf4138bfe","zeborne","2022-06-10T13:08:19.033000+00:00","6.1299419","47.3207567","25640","Marchaux-Chaudefontaine","TRUE","TRUE","FALSE"
"ITM RIEZ - DALILAS","378536593","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","ITM RIEZ - DALILAS","FRZIME22AC77768","77768","intermarché - riez - 22kw ac ","Parking public"," route de digne 04500 riez","04166","[6.0901155, 43.822462]","1","FRZIME22AC77768","77768","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","0","Accès libre","TRUE","mo-fr 08:30-12:00,mo-fr 13:00-19:00,sa 08:30-19:00","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2021-09-09","inconnu","2021-09-09","inconnu","2024-12-06T06:45:11.405000+00:00","629e22eb5f7c29593c3b0ee4","58871f67-9d10-437e-ab60-d6a1167a040a","zeborne","2022-06-06T17:53:16.188000+00:00","6.0901155","43.822462","4500","Riez","TRUE","TRUE","FALSE"
"ITM RIEZ - DALILAS","378536593","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","ITM RIEZ - DALILAS","FRZIME22AC77767","77767","intermarché - riez - 22kw ac ","Parking public","route de digne 04500 riez","04166","[6.0901155, 43.822462]","1","FRZIME22AC77767","77767","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","0","Accès libre","TRUE","mo-fr 08:30-12:00,mo-fr 13:00-19:00,sa 08:30-19:00","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2021-09-09","inconnu","2021-09-09","inconnu","2024-12-06T06:45:11.405000+00:00","629e22eb5f7c29593c3b0ee4","58871f67-9d10-437e-ab60-d6a1167a040a","zeborne","2022-06-06T17:53:16.188000+00:00","6.0901155","43.822462","4500","Riez","TRUE","TRUE","FALSE"
"BRICOMARCHE NONTRON - S.A.S PERIVERT","411793177","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","BRICOMARCHE NONTRON - S.A.S PERIVERT","FRZIME22AC76648","76648"," bricomarché - nontron - 22kw ac ","Parking public","route de piegut 24300 nontron","24311","[0.6709003, 45.5432207]","1","FRZIME22AC76648","76648","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","0","Accès libre","TRUE","mo-fr 09:00-12:00,mo-fr 14:00-19:00,sa 09:00-19:00","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2021-09-03","inconnu","2021-09-03","inconnu","2024-12-06T06:45:23.904000+00:00","62a0cea0abd5c0a5718b947b","12ef779f-e008-44b5-8a3d-92d2601edd90","zeborne","2022-06-08T18:30:24.816000+00:00","0.6709003","45.5432207","24300","Nontron","TRUE","TRUE","FALSE"
"BRICOMARCHE NONTRON - S.A.S PERIVERT","411793177","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","BRICOMARCHE NONTRON - S.A.S PERIVERT","FRZIME22AC76647","76647","bricomarché - nontron - 22kw ac","Parking public","route de piegut 24300 nontron","24311","[0.6709003, 45.5432207]","1","FRZIME22AC76647","76647","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","0","Accès libre","TRUE","mo-fr 09:00-12:00,mo-fr 14:00-19:00,sa 09:00-19:00","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2021-09-03","inconnu","2021-09-03","inconnu","2024-12-06T06:45:23.904000+00:00","62a0cea0abd5c0a5718b947b","12ef779f-e008-44b5-8a3d-92d2601edd90","zeborne","2022-06-08T18:30:24.816000+00:00","0.6709003","45.5432207","24300","Nontron","TRUE","TRUE","FALSE"
"INTERMARCHÉ - SAINT-PAUL LES DAX","324104935","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","INTERMARCHÉ - SAINT-PAUL LES DAX","FRZIME22AC71607","71607","[43.72744440,-1.07372220]","Parking public","rue brémontier, 40990 saint-paul-lès-dax","40279","[-1.0737222, 43.7274444]","1","FRZIME22AC71607","71607","22","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","0","Accès libre","TRUE","mo-sa 08:30-20:00","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2021-09-03","inconnu","2021-09-03","inconnu","2024-12-06T06:44:43.200000+00:00","62d6d13971943515d23b4d9a","049c7644-2dc8-404b-bfa9-fd03e6e19f67","zeborne","2022-07-19T17:43:53.909000+00:00","-1.0737222","43.7274444","40990","Saint-Paul-lès-Dax","TRUE","TRUE","FALSE"
"INTERMARCHÉ - SAINT-PAUL LES DAX","324104935","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","INTERMARCHÉ - SAINT-PAUL LES DAX","FRZIME22AC71572","71572","intermarché - saint-paul les dax - 22kw ac ","Parking public","rue brémontier, 40990 saint-paul-lès-dax","40279","[-1.0737222, 43.7274444]","1","FRZIME22AC71572","71572","22","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","0","Accès libre","TRUE","mo-sa 08:30-20:00","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2021-09-03","inconnu","2021-09-03","inconnu","2024-12-06T06:44:43.200000+00:00","62d6d13971943515d23b4d9a","049c7644-2dc8-404b-bfa9-fd03e6e19f67","zeborne","2022-07-19T17:43:53.909000+00:00","-1.0737222","43.7274444","40990","Saint-Paul-lès-Dax","TRUE","TRUE","FALSE"
"INTERMARCHE - RETOURNAC","480819705","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","INTERMARCHE - RETOURNAC","FRZIME22AC70164","70164","intermarché - retournac - 22kw ac ","Parking public","riou premier 43130 retournac","43162","[4.029971, 45.210931]","1","FRZIME22AC70164","70164","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","0","Accès libre","TRUE","mo-sa 08:30-19:30","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2021-08-30","inconnu","2021-08-30","inconnu","2024-12-06T06:45:12.089000+00:00","62a05c91c76f1aaac8fabbbf","b410a4f9-1c26-41f4-970a-fa394950d973","zeborne","2022-06-08T10:23:46.339000+00:00","4.029971","45.210931","43130","Retournac","TRUE","TRUE","FALSE"
"INTERMARCHE - RETOURNAC","480819705","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","INTERMARCHE - RETOURNAC","FRZIME22AC70163","70163"," intermarché - retournac - 22kw ac ","Parking public","riou premier 43130 retournac","43162","[4.029971, 45.210931]","1","FRZIME22AC70163","70163","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","0","Accès libre","TRUE","mo-sa 08:30-19:30","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2021-08-30","inconnu","2021-08-30","inconnu","2024-12-06T06:45:12.089000+00:00","62a05c91c76f1aaac8fabbbf","b410a4f9-1c26-41f4-970a-fa394950d973","zeborne","2022-06-08T10:23:46.339000+00:00","4.029971","45.210931","43130","Retournac","TRUE","TRUE","FALSE"
"INTERMARCHÉ - LA TESTE DE BUCHE","751468612","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","INTERMARCHÉ - LA TESTE DE BUCHE","FRZIME22AC61148","61148"," intermarché - la teste de buche - 22kw ac ","Parking public","rue lagrua 33260 la teste-de-buch","33529","[-1.1472556, 44.6109419]","1","FRZIME22AC61148","61148","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","0","Accès libre","TRUE","mo-su 00:00-23:59","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2021-05-20","inconnu","2021-05-20","inconnu","2024-12-06T06:45:24.716000+00:00","62a1caabc6b8b8af8f1b8bfb","cdffaec8-e9a1-473c-b3d4-a2d6fe275b56","zeborne","2022-06-09T12:25:48.451000+00:00","-1.1472556","44.6109419","inconnu","La Teste-de-Buch","TRUE","TRUE","FALSE"
